,target,feature,weight
2023,4,פוי,0.7842501903326398
2024,4,שוב,0.7797762517313094
2025,4,יח,0.7744743038256755
2026,4,דון,0.7657971343338077
2027,4,רו,0.753808310724244
2028,4,אור,0.7476614044344807
2029,4,טוי,0.7468875212386816
2030,4,תות,0.7331644898997375
2031,4,אויו,0.7202874354030949
2032,4,ובו,0.7169771533364058
2033,4,ידו,0.7100181539988166
2034,4,פום,0.7081846289180833
2035,4,תוב,0.7010001685387763
2036,4,גוף,0.6796039559492656
2037,4,שוח,0.6791657375023257
2038,4,ימום,0.667224090532902
2039,4,תו,0.6649445515004014
2040,4,יעו,0.6634871542493439
2041,4,נון,0.6536302812945165
2042,4,אול,0.6472842980149672
2043,4,מוד,0.6437929084610564
2044,4,יז,0.6354385635900696
2045,4,טו,0.6124720258876432
2046,4,עוט,0.606352104255048
2047,4,זוע,0.5942093557802034
2048,4,בוא,0.5903358138881897
2049,4,הוז,0.5892424211030888
2050,4,שוא,0.5735819890760481
2051,4,דוהו,0.5682502926952965
2052,4,ית,0.5661366271266576
2053,4,עש,0.5548850417877698
2054,4,קוה,0.5436133884779368
2055,4,קופו,0.5269946204181167
2056,4,טופון,0.518411789674081
2057,4,עוד,0.5110003562738569
2058,4,סור,0.5107545565181647
2059,4,שוש,0.5028815911474388
2060,4,ידוהו,0.4983956371488499
2061,4,סות,0.4863718828701002
2062,4,אומ,0.478869684996271
2063,4,יחוה,0.4717541115398809
2064,4,ינות,0.4643953317707665
2065,4,לות,0.4602582719817404
2066,4,זול,0.45305835873598277
2067,4,הוא,0.4528354295037062
2068,4,וט,0.4296173364083891
2069,4,יחותו,0.4291314270282633
2070,4,רוך,0.42692327018959775
2071,4,יכ,0.42404080294017493
2072,4,עו,0.42325355872523995
2073,4,וד,0.421367581497699
2074,4,הוק,0.4176213550862882
2075,4,פות,0.4088740369916649
2076,4,יב,0.40579009144733225
2077,4,ירוהו,0.4044266986529183
2078,4,מוש,0.3980553984219746
2079,4,יץ,0.39720729674034666
2080,4,שומ,0.38831142253537576
2081,4,יג,0.3856655652646449
2082,4,יך,0.37272686267251764
2083,4,בוב,0.3723265822828286
2084,4,צוע,0.36674095333881185
2085,4,מו,0.36047599608678754
2086,4,בוי,0.34402236359931093
2087,4,שוט,0.3417104449601771
2088,4,יזו,0.3414452784177573
2089,4,חובו,0.33777794950389495
2090,4,קות,0.3329756856713808
2091,4,דום,0.3288775923596756
2092,4,או,0.3253832825714704
2093,4,בונ,0.3252466958044587
2094,4,רוחו,0.32020360952865473
2095,4,ומו,0.3180948829613601
2096,4,לוחו,0.316202340525881
2097,4,בש,0.316040738602708
2098,4,פוך,0.31586032869750463
2099,4,ילות,0.3118543670168954
2100,4,סוסו,0.310803846952538
2101,4,תולו,0.31052525630153843
2102,4,אות,0.3064981716483477
2103,4,נוה,0.30630221575971733
2104,4,ינו,0.30183854576104313
2105,4,מות,0.29657311699182387
2106,4,יומ,0.2960729586922158
2107,4,יום,0.2938244444853381
2108,4,לוצ,0.2923225887344589
2109,4,וג,0.2914695309359693
2110,4,ילו,0.2912811469249832
2111,4,לופו,0.28934422356666034
2112,4,שובו,0.28857001329100546
2113,4,אי,0.28765275415739233
2114,4,סוד,0.2811570388555676
2115,4,רור,0.27663717866355164
2116,4,מוא,0.27049924300068134
2117,4,צור,0.2699588680754416
2118,4,יאו,0.2658165443595362
2119,4,מוט,0.259229774931217
2120,4,דולו,0.25571060433645415
2121,4,צוד,0.25557685408368336
2122,4,דויו,0.2512534487495497
2123,4,כוכ,0.2510246705247749
2124,4,נונ,0.25018177916062917
2125,4,ימו,0.24938507826161768
2126,4,צוה,0.2485364501832595
2127,4,תוש,0.24803862435576263
2128,4,מה,0.24789811911064294
2129,4,ארו,0.24552736394147465
2130,4,רוי,0.24288328874763657
2131,4,ישעיה,0.23952471844672638
2132,4,נש,0.2330852888142957
2133,4,ימון,0.2330852888142957
2134,4,וס,0.2316501247282327
2135,4,ומוע,0.231157217916826
2136,4,תומו,0.22993654931794297
2137,4,יבו,0.22860825239220514
2138,4,זוף,0.225186815954088
2139,4,ירום,0.22032300509307723
2140,4,לוי,0.2199429871431114
2141,4,פול,0.218425983218321
2142,4,יעוהו,0.21792477859909062
2143,4,סורו,0.21646281080093177
2144,4,פוכ,0.21405534959813358
2145,4,יש,0.21035295239688756
2146,4,תוח,0.20948927817818147
2147,4,רופ,0.20832490201421228
2148,4,הא,0.20591382727142768
